timestamp;name;temperature;pressure;humidity;lux;uv
2022-12-22 12:07:18.407000 +00:00;BürgerWOLKE Soest 01;10,364;994,139;97,040;2766,000;1,260
2022-12-22 12:17:50.221000 +00:00;BürgerWOLKE Soest 01;10,235;994,188;97,490;4941,000;2,250
2022-12-22 12:28:20.936000 +00:00;BürgerWOLKE Soest 01;10,323;994,249;96,420;8737,000;4,090
2022-12-22 12:38:52.176000 +00:00;BürgerWOLKE Soest 01;10,792;994,359;94,340;6801,000;3,390
2022-12-22 12:49:24.356000 +00:00;BürgerWOLKE Soest 01;10,620;994,420;92,200;7776,000;3,630
2022-12-22 12:59:55.312000 +00:00;BürgerWOLKE Soest 01;10,561;994,518;91,500;5097,000;2,520
2022-12-22 13:10:26.348000 +00:00;BürgerWOLKE Soest 01;10,421;994,677;92,400;5389,000;2,690
2022-12-22 13:20:57.978000 +00:00;BürgerWOLKE Soest 01;10,497;994,750;90,970;4892,000;2,440
2022-12-22 13:31:29.233000 +00:00;BürgerWOLKE Soest 01;10,221;994,786;91,800;4412,000;2,210
2022-12-22 13:42:00.943000 +00:00;BürgerWOLKE Soest 01;9,753;994,896;93,120;3701,000;1,880
2022-12-22 13:52:31.840000 +00:00;BürgerWOLKE Soest 01;9,986;994,957;91,770;4143,000;2,050
2022-12-22 14:03:02.891000 +00:00;BürgerWOLKE Soest 01;10,188;994,884;89,770;3455,000;1,740
2022-12-22 14:13:34.859000 +00:00;BürgerWOLKE Soest 01;9,953;994,884;89,310;3111,000;1,560
2022-12-22 14:24:05.952000 +00:00;BürgerWOLKE Soest 01;9,694;995,067;89,900;2585,000;1,290
2022-12-22 14:34:37.630000 +00:00;BürgerWOLKE Soest 01;9,237;995,324;90,420;2166,000;1,060
2022-12-22 14:45:08.953000 +00:00;BürgerWOLKE Soest 01;9,157;995,446;91,240;1710,000;0,840
2022-12-22 14:55:39.905000 +00:00;BürgerWOLKE Soest 01;9,245;995,519;91,170;1025,000;0,490
2022-12-22 15:06:11.253000 +00:00;BürgerWOLKE Soest 01;9,213;995,458;90,770;738,000;0,350
2022-12-22 15:16:41.971000 +00:00;BürgerWOLKE Soest 01;9,139;995,311;90,960;434,000;0,200
2022-12-22 15:27:13.913000 +00:00;BürgerWOLKE Soest 01;9,056;995,311;91,200;233,000;0,090
2022-12-22 15:37:44.875000 +00:00;BürgerWOLKE Soest 01;8,694;995,348;92,280;98,000;0,020
2022-12-22 15:48:16.861000 +00:00;BürgerWOLKE Soest 01;8,079;995,201;93,800;25,000;0,000
2022-12-22 15:58:47.610000 +00:00;BürgerWOLKE Soest 01;7,890;995,140;93,590;4,000;0,000
2022-12-22 16:09:18.471000 +00:00;BürgerWOLKE Soest 01;7,623;995,165;93,570;0,000;0,000
2022-12-22 16:19:50.339000 +00:00;BürgerWOLKE Soest 01;7,255;994,994;94,460;0,000;0,000
2022-12-22 16:30:21.797000 +00:00;BürgerWOLKE Soest 01;6,976;994,811;95,470;0,000;0,000
2022-12-22 16:40:52.796000 +00:00;BürgerWOLKE Soest 01;6,855;994,701;96,310;0,000;0,000
2022-12-22 16:51:24.061000 +00:00;BürgerWOLKE Soest 01;6,988;994,567;96,500;0,000;0,000
2022-12-22 17:01:56.040000 +00:00;BürgerWOLKE Soest 01;7,167;994,469;96,190;0,000;0,000
2022-12-22 17:12:27.333000 +00:00;BürgerWOLKE Soest 01;7,342;994,384;96,040;0,000;0,000
2022-12-22 17:22:58.662000 +00:00;BürgerWOLKE Soest 01;7,614;994,335;95,930;0,000;0,000
2022-12-22 17:33:29.992000 +00:00;BürgerWOLKE Soest 01;7,925;994,115;94,900;0,000;0,000
2022-12-22 17:44:01.312000 +00:00;BürgerWOLKE Soest 01;8,179;993,969;93,700;0,000;0,000
2022-12-22 17:54:32.501000 +00:00;BürgerWOLKE Soest 01;8,446;993,944;92,870;0,000;0,000
2022-12-22 18:05:03.936000 +00:00;BürgerWOLKE Soest 01;8,489;993,785;94,160;0,000;0,000
2022-12-22 18:15:34.279000 +00:00;BürgerWOLKE Soest 01;8,346;993,505;96,340;0,000;0,000
2022-12-22 18:26:06.321000 +00:00;BürgerWOLKE Soest 01;8,304;993,273;97,900;0,000;0,000
2022-12-22 18:36:37.383000 +00:00;BürgerWOLKE Soest 01;8,407;993,138;98,330;0,000;0,000
2022-12-22 18:47:08.965000 +00:00;BürgerWOLKE Soest 01;8,618;992,992;98,130;0,000;0,000
2022-12-22 18:57:40.526000 +00:00;BürgerWOLKE Soest 01;8,752;992,845;97,540;0,000;0,000
2022-12-22 19:08:11.661000 +00:00;BürgerWOLKE Soest 01;8,819;992,675;97,580;0,000;0,000
2022-12-22 19:18:42.444000 +00:00;BürgerWOLKE Soest 01;9,056;992,540;96,740;0,000;0,000
2022-12-22 19:29:14.310000 +00:00;BürgerWOLKE Soest 01;9,187;992,443;96,180;0,000;0,000
2022-12-22 19:39:44.980000 +00:00;BürgerWOLKE Soest 01;9,279;992,345;96,230;0,000;0,000
2022-12-22 19:50:16.829000 +00:00;BürgerWOLKE Soest 01;9,380;992,211;96,120;0,000;0,000
2022-12-22 20:00:48.389000 +00:00;BürgerWOLKE Soest 01;9,371;992,015;96,420;0,000;0,000
2022-12-22 20:11:19.178000 +00:00;BürgerWOLKE Soest 01;9,409;992,003;96,330;0,000;0,000
2022-12-22 20:21:51.009000 +00:00;BürgerWOLKE Soest 01;9,523;991,857;95,720;0,000;0,000
2022-12-22 20:32:22.003000 +00:00;BürgerWOLKE Soest 01;9,610;991,796;95,450;0,000;0,000
2022-12-22 20:42:53.451000 +00:00;BürgerWOLKE Soest 01;9,698;991,722;95,630;0,000;0,000
2022-12-22 20:53:24.568000 +00:00;BürgerWOLKE Soest 01;9,639;991,674;96,830;0,000;0,000
2022-12-22 21:03:55.861000 +00:00;BürgerWOLKE Soest 01;9,664;991,637;97,060;0,000;0,000
2022-12-22 21:14:27.583000 +00:00;BürgerWOLKE Soest 01;9,718;991,686;97,100;0,000;0,000
2022-12-22 21:24:58.905000 +00:00;BürgerWOLKE Soest 01;9,656;991,649;98,070;0,000;0,000
2022-12-22 21:35:29.880000 +00:00;BürgerWOLKE Soest 01;9,612;991,600;98,900;0,000;0,000
2022-12-22 21:46:01.128000 +00:00;BürgerWOLKE Soest 01;9,592;991,539;99,500;0,000;0,000
2022-12-22 21:56:32.390000 +00:00;BürgerWOLKE Soest 01;9,610;991,564;99,870;0,000;0,000
2022-12-22 22:07:03.566000 +00:00;BürgerWOLKE Soest 01;9,598;991,576;99,990;0,000;0,000
2022-12-22 22:17:34.541000 +00:00;BürgerWOLKE Soest 01;9,639;991,527;99,990;0,000;0,000
2022-12-22 22:28:06.228000 +00:00;BürgerWOLKE Soest 01;9,651;991,552;99,990;0,000;0,000
2022-12-22 22:38:38.092000 +00:00;BürgerWOLKE Soest 01;9,617;991,515;99,990;0,000;0,000
2022-12-22 22:49:09.403000 +00:00;BürgerWOLKE Soest 01;9,634;991,539;99,990;0,000;0,000
2022-12-22 22:59:40.470000 +00:00;BürgerWOLKE Soest 01;9,684;991,515;99,990;0,000;0,000
2022-12-22 23:10:11.827000 +00:00;BürgerWOLKE Soest 01;9,725;991,393;99,990;0,000;0,000
2022-12-22 23:20:43.043000 +00:00;BürgerWOLKE Soest 01;9,743;991,417;99,990;0,000;0,000
2022-12-22 23:31:14.712000 +00:00;BürgerWOLKE Soest 01;9,772;991,490;99,970;0,000;0,000
2022-12-22 23:41:45.780000 +00:00;BürgerWOLKE Soest 01;9,853;991,393;99,340;0,000;0,000
2022-12-22 23:52:16.734000 +00:00;BürgerWOLKE Soest 01;9,893;991,332;98,570;0,000;0,000
2022-12-23 00:02:48.616000 +00:00;BürgerWOLKE Soest 01;9,856;991,234;97,730;0,000;0,000
2022-12-23 00:13:19.118000 +00:00;BürgerWOLKE Soest 01;9,904;991,210;97,000;0,000;0,000
2022-12-23 00:23:51.228000 +00:00;BürgerWOLKE Soest 01;9,834;991,222;96,790;0,000;0,000
2022-12-23 00:34:22.125000 +00:00;BürgerWOLKE Soest 01;9,868;991,344;96,840;0,000;0,000
2022-12-23 00:44:53.683000 +00:00;BürgerWOLKE Soest 01;10,005;991,417;96,010;0,000;0,000
2022-12-23 00:55:24.153000 +00:00;BürgerWOLKE Soest 01;10,056;991,490;95,480;0,000;0,000
2022-12-23 01:05:56.460000 +00:00;BürgerWOLKE Soest 01;10,081;991,515;95,260;0,000;0,000
2022-12-23 01:16:26.951000 +00:00;BürgerWOLKE Soest 01;10,101;991,576;95,030;0,000;0,000
2022-12-23 01:26:59.140000 +00:00;BürgerWOLKE Soest 01;10,083;991,564;95,240;0,000;0,000
2022-12-23 01:37:30.456000 +00:00;BürgerWOLKE Soest 01;10,094;991,576;95,190;0,000;0,000
2022-12-23 01:48:00.970000 +00:00;BürgerWOLKE Soest 01;10,121;991,649;95,140;0,000;0,000
2022-12-23 01:58:32.980000 +00:00;BürgerWOLKE Soest 01;10,197;991,661;94,840;0,000;0,000
2022-12-23 02:09:04.399000 +00:00;BürgerWOLKE Soest 01;10,178;991,686;95,050;0,000;0,000
2022-12-23 02:19:35.706000 +00:00;BürgerWOLKE Soest 01;10,160;991,783;95,480;0,000;0,000
2022-12-23 02:30:06.338000 +00:00;BürgerWOLKE Soest 01;10,057;991,881;96,740;0,000;0,000
2022-12-23 02:40:37.960000 +00:00;BürgerWOLKE Soest 01;9,975;991,893;97,770;0,000;0,000
2022-12-23 02:51:09.624000 +00:00;BürgerWOLKE Soest 01;9,873;991,967;99,180;0,000;0,000
2022-12-23 03:01:40.953000 +00:00;BürgerWOLKE Soest 01;9,794;992,028;99,980;0,000;0,000
2022-12-23 03:12:12.264000 +00:00;BürgerWOLKE Soest 01;9,828;992,137;99,990;0,000;0,000
2022-12-23 03:22:43.581000 +00:00;BürgerWOLKE Soest 01;9,835;992,211;99,990;0,000;0,000
2022-12-23 03:33:14.912000 +00:00;BürgerWOLKE Soest 01;9,825;992,418;99,990;0,000;0,000
2022-12-23 03:43:46.216000 +00:00;BürgerWOLKE Soest 01;9,757;992,455;99,990;0,000;0,000
2022-12-23 03:54:17.208000 +00:00;BürgerWOLKE Soest 01;9,759;992,540;99,990;0,000;0,000
2022-12-23 04:04:48.449000 +00:00;BürgerWOLKE Soest 01;9,818;992,699;99,990;0,000;0,000
2022-12-23 04:04:52.083000 +00:00;BürgerWOLKE Soest 01;9,818;992,699;99,990;0,000;0,000
2022-12-23 04:15:23.202000 +00:00;BürgerWOLKE Soest 01;9,801;992,723;99,990;0,000;0,000
2022-12-23 04:25:54.459000 +00:00;BürgerWOLKE Soest 01;9,778;992,711;99,990;0,000;0,000
2022-12-23 04:36:26.007000 +00:00;BürgerWOLKE Soest 01;9,744;992,748;99,990;0,000;0,000
2022-12-23 04:46:56.808000 +00:00;BürgerWOLKE Soest 01;9,707;992,760;99,990;0,000;0,000
2022-12-23 04:57:28.620000 +00:00;BürgerWOLKE Soest 01;9,727;992,797;99,990;0,000;0,000
2022-12-23 05:07:59.412000 +00:00;BürgerWOLKE Soest 01;9,757;992,858;99,990;0,000;0,000
2022-12-23 05:18:30.641000 +00:00;BürgerWOLKE Soest 01;9,754;992,870;99,990;0,000;0,000
2022-12-23 05:29:02.213000 +00:00;BürgerWOLKE Soest 01;9,732;993,041;99,990;0,000;0,000
2022-12-23 05:39:33.567000 +00:00;BürgerWOLKE Soest 01;9,712;993,090;99,990;0,000;0,000
2022-12-23 05:50:04.783000 +00:00;BürgerWOLKE Soest 01;9,720;993,041;99,990;0,000;0,000
2022-12-23 06:00:36.275000 +00:00;BürgerWOLKE Soest 01;9,771;993,004;99,990;0,000;0,000
2022-12-23 06:11:07.316000 +00:00;BürgerWOLKE Soest 01;9,779;993,016;99,990;0,000;0,000
2022-12-23 06:21:39.126000 +00:00;BürgerWOLKE Soest 01;9,774;993,212;99,990;0,000;0,000
2022-12-23 06:32:10.141000 +00:00;BürgerWOLKE Soest 01;9,752;993,407;99,990;0,000;0,000
2022-12-23 06:42:40.876000 +00:00;BürgerWOLKE Soest 01;9,744;993,541;99,990;0,000;0,000
2022-12-23 06:53:12.444000 +00:00;BürgerWOLKE Soest 01;9,767;993,566;99,990;0,000;0,000
2022-12-23 07:03:44.331000 +00:00;BürgerWOLKE Soest 01;9,779;993,627;99,990;3,000;0,000
2022-12-23 07:14:15.485000 +00:00;BürgerWOLKE Soest 01;9,747;993,712;99,990;12,000;0,000
2022-12-23 07:24:46.826000 +00:00;BürgerWOLKE Soest 01;9,747;993,761;99,990;34,000;0,000
2022-12-23 07:35:18.170000 +00:00;BürgerWOLKE Soest 01;9,723;993,810;99,990;113,000;0,030
2022-12-23 07:45:49.353000 +00:00;BürgerWOLKE Soest 01;9,699;993,883;99,990;209,000;0,070
2022-12-23 07:56:20.942000 +00:00;BürgerWOLKE Soest 01;9,705;994,164;99,990;613,000;0,290
2022-12-23 08:06:51.951000 +00:00;BürgerWOLKE Soest 01;9,783;994,396;99,990;457,000;0,210
2022-12-23 08:17:22.753000 +00:00;BürgerWOLKE Soest 01;9,816;994,420;99,990;566,000;0,250
2022-12-23 08:27:53.918000 +00:00;BürgerWOLKE Soest 01;9,845;994,359;99,990;950,000;0,440
2022-12-23 08:38:25.210000 +00:00;BürgerWOLKE Soest 01;9,889;994,286;99,990;1069,000;0,490
2022-12-23 08:48:57.505000 +00:00;BürgerWOLKE Soest 01;9,891;994,249;99,990;999,000;0,460
2022-12-23 08:59:28.524000 +00:00;BürgerWOLKE Soest 01;9,879;994,347;99,990;843,000;0,380
2022-12-23 09:10:00.088000 +00:00;BürgerWOLKE Soest 01;9,888;994,310;99,990;1233,000;0,570
2022-12-23 09:20:31.006000 +00:00;BürgerWOLKE Soest 01;10,027;994,237;99,790;3007,000;1,410
2022-12-23 09:31:02.137000 +00:00;BürgerWOLKE Soest 01;10,212;994,310;99,080;4186,000;1,950
2022-12-23 09:41:33.188000 +00:00;BürgerWOLKE Soest 01;10,368;994,359;97,890;4103,000;1,900
2022-12-23 09:52:05.424000 +00:00;BürgerWOLKE Soest 01;10,448;994,200;97,440;3782,000;1,730
2022-12-23 10:02:36.123000 +00:00;BürgerWOLKE Soest 01;10,418;994,188;97,520;2650,000;1,190
2022-12-23 10:13:07.407000 +00:00;BürgerWOLKE Soest 01;10,353;994,066;97,750;2619,000;1,180
2022-12-23 10:23:39.361000 +00:00;BürgerWOLKE Soest 01;10,454;994,005;96,940;3259,000;1,470
2022-12-23 10:34:10.678000 +00:00;BürgerWOLKE Soest 01;10,673;993,834;96,070;4703,000;2,150
2022-12-23 10:44:41.654000 +00:00;BürgerWOLKE Soest 01;10,824;993,907;94,710;4051,000;1,860
2022-12-23 10:55:12.308000 +00:00;BürgerWOLKE Soest 01;10,834;993,859;94,200;3362,000;1,530
2022-12-23 11:05:44.438000 +00:00;BürgerWOLKE Soest 01;10,886;993,749;93,640;3430,000;1,560
2022-12-23 11:16:15.060000 +00:00;BürgerWOLKE Soest 01;11,046;993,370;92,860;5135,000;2,320
2022-12-23 11:26:46.840000 +00:00;BürgerWOLKE Soest 01;11,052;993,151;91,830;4920,000;2,230
2022-12-23 11:37:18.430000 +00:00;BürgerWOLKE Soest 01;11,113;993,138;92,210;5520,000;2,500
2022-12-23 11:47:49.702000 +00:00;BürgerWOLKE Soest 01;11,364;992,943;91,290;4537,000;2,080
2022-12-23 11:58:20.692000 +00:00;BürgerWOLKE Soest 01;11,201;992,699;91,500;3091,000;1,400
2022-12-23 12:08:52.194000 +00:00;BürgerWOLKE Soest 01;11,130;992,552;91,220;2983,000;1,350
2022-12-23 12:19:22.925000 +00:00;BürgerWOLKE Soest 01;11,107;992,467;91,240;3849,000;1,760
2022-12-23 12:29:54.807000 +00:00;BürgerWOLKE Soest 01;11,136;992,333;91,010;5020,000;2,270
2022-12-23 12:40:26.030000 +00:00;BürgerWOLKE Soest 01;11,144;992,186;90,900;3857,000;1,750
2022-12-23 12:50:57.747000 +00:00;BürgerWOLKE Soest 01;10,974;992,003;91,470;2647,000;1,190
2022-12-23 13:01:28.989000 +00:00;BürgerWOLKE Soest 01;10,762;991,759;91,580;2369,000;1,070
2022-12-23 13:12:00.389000 +00:00;BürgerWOLKE Soest 01;10,567;991,515;92,000;1266,000;0,570
2022-12-23 13:22:30.946000 +00:00;BürgerWOLKE Soest 01;10,483;991,503;92,630;907,000;0,380
2022-12-23 13:33:03.039000 +00:00;BürgerWOLKE Soest 01;10,351;991,417;93,660;1172,000;0,510
2022-12-23 13:43:33.778000 +00:00;BürgerWOLKE Soest 01;10,156;991,283;95,680;1482,000;0,660
2022-12-23 13:54:04.789000 +00:00;BürgerWOLKE Soest 01;9,866;991,149;97,380;2210,000;1,020
2022-12-23 14:04:37.007000 +00:00;BürgerWOLKE Soest 01;9,675;991,063;98,890;1938,000;0,890
2022-12-23 14:15:07.971000 +00:00;BürgerWOLKE Soest 01;9,534;990,734;99,920;1833,000;0,860
2022-12-23 14:25:39.660000 +00:00;BürgerWOLKE Soest 01;9,388;990,392;99,990;1335,000;0,640
2022-12-23 14:36:10.779000 +00:00;BürgerWOLKE Soest 01;9,410;990,160;99,990;2760,000;1,250
2022-12-23 14:46:41.734000 +00:00;BürgerWOLKE Soest 01;9,355;989,867;99,990;1531,000;0,730
2022-12-23 14:57:12.880000 +00:00;BürgerWOLKE Soest 01;9,233;989,501;99,990;998,000;0,480
2022-12-23 15:07:44.921000 +00:00;BürgerWOLKE Soest 01;9,156;989,379;99,990;570,000;0,270
2022-12-23 15:18:15.343000 +00:00;BürgerWOLKE Soest 01;9,075;989,244;99,990;315,000;0,120
2022-12-23 15:28:47.012000 +00:00;BürgerWOLKE Soest 01;8,996;989,183;99,990;137,000;0,030
2022-12-23 15:39:18.868000 +00:00;BürgerWOLKE Soest 01;9,023;989,086;99,990;30,000;0,000
2022-12-23 15:49:50.147000 +00:00;BürgerWOLKE Soest 01;8,978;989,012;99,990;6,000;0,000
2022-12-23 16:00:20.863000 +00:00;BürgerWOLKE Soest 01;8,909;988,854;99,990;0,000;0,000
2022-12-23 16:10:52.633000 +00:00;BürgerWOLKE Soest 01;8,821;988,658;99,990;0,000;0,000
2022-12-23 16:21:24.099000 +00:00;BürgerWOLKE Soest 01;8,801;988,500;99,990;0,000;0,000
2022-12-23 16:31:55.426000 +00:00;BürgerWOLKE Soest 01;8,803;988,353;99,990;0,000;0,000
2022-12-23 16:42:25.883000 +00:00;BürgerWOLKE Soest 01;8,820;988,353;99,990;0,000;0,000
2022-12-23 16:52:58.064000 +00:00;BürgerWOLKE Soest 01;8,837;988,207;99,990;0,000;0,000
2022-12-23 17:03:28.704000 +00:00;BürgerWOLKE Soest 01;8,838;988,121;99,990;0,000;0,000
2022-12-23 17:14:00.258000 +00:00;BürgerWOLKE Soest 01;9,176;988,097;99,990;0,000;0,000
2022-12-23 17:24:31.974000 +00:00;BürgerWOLKE Soest 01;9,831;988,097;99,990;0,000;0,000
2022-12-23 17:35:03.284000 +00:00;BürgerWOLKE Soest 01;10,206;988,207;99,990;0,000;0,000
2022-12-23 17:45:33.918000 +00:00;BürgerWOLKE Soest 01;10,370;988,268;99,990;0,000;0,000
2022-12-23 17:56:05.592000 +00:00;BürgerWOLKE Soest 01;10,649;988,329;99,990;0,000;0,000
2022-12-23 18:06:36.993000 +00:00;BürgerWOLKE Soest 01;10,948;988,451;99,990;0,000;0,000
2022-12-23 18:17:08.194000 +00:00;BürgerWOLKE Soest 01;11,106;988,622;99,990;0,000;0,000
2022-12-23 18:27:39.609000 +00:00;BürgerWOLKE Soest 01;11,116;988,732;99,990;0,000;0,000
2022-12-23 18:38:10.961000 +00:00;BürgerWOLKE Soest 01;11,135;988,780;99,990;0,000;0,000
2022-12-23 18:48:42.265000 +00:00;BürgerWOLKE Soest 01;11,194;988,988;99,990;0,000;0,000
2022-12-23 18:59:13.834000 +00:00;BürgerWOLKE Soest 01;11,274;989,073;99,990;0,000;0,000
2022-12-23 19:09:44.353000 +00:00;BürgerWOLKE Soest 01;11,357;989,171;99,490;0,000;0,000
2022-12-23 19:20:16.466000 +00:00;BürgerWOLKE Soest 01;11,241;989,269;99,180;0,000;0,000
2022-12-23 19:30:47.026000 +00:00;BürgerWOLKE Soest 01;11,197;989,549;99,610;0,000;0,000
2022-12-23 19:41:18.705000 +00:00;BürgerWOLKE Soest 01;11,051;989,611;99,990;0,000;0,000
2022-12-23 19:51:50.181000 +00:00;BürgerWOLKE Soest 01;10,832;989,659;99,990;0,000;0,000
2022-12-23 20:02:21.040000 +00:00;BürgerWOLKE Soest 01;10,807;990,013;99,990;0,000;0,000
2022-12-23 20:12:52.897000 +00:00;BürgerWOLKE Soest 01;10,715;990,148;99,920;0,000;0,000
2022-12-23 20:23:23.875000 +00:00;BürgerWOLKE Soest 01;10,839;990,099;99,010;0,000;0,000
2022-12-23 20:33:55.481000 +00:00;BürgerWOLKE Soest 01;10,973;990,258;97,640;0,000;0,000
2022-12-23 20:44:26.933000 +00:00;BürgerWOLKE Soest 01;11,049;990,428;96,860;0,000;0,000
2022-12-23 20:54:57.383000 +00:00;BürgerWOLKE Soest 01;11,049;990,685;96,980;0,000;0,000
2022-12-23 21:05:29.417000 +00:00;BürgerWOLKE Soest 01;10,911;990,770;98,240;0,000;0,000
2022-12-23 21:16:00.742000 +00:00;BürgerWOLKE Soest 01;10,832;990,880;98,800;0,000;0,000
2022-12-23 21:26:32.025000 +00:00;BürgerWOLKE Soest 01;10,973;991,027;97,170;0,000;0,000
2022-12-23 21:37:02.718000 +00:00;BürgerWOLKE Soest 01;10,901;991,185;96,840;0,000;0,000
2022-12-23 21:47:34.813000 +00:00;BürgerWOLKE Soest 01;10,834;991,356;96,430;0,000;0,000
2022-12-23 21:58:05.704000 +00:00;BürgerWOLKE Soest 01;10,849;991,539;96,210;0,000;0,000
2022-12-23 22:08:36.793000 +00:00;BürgerWOLKE Soest 01;10,909;991,686;95,540;0,000;0,000
2022-12-23 22:19:08.080000 +00:00;BürgerWOLKE Soest 01;10,982;991,869;95,060;0,000;0,000
2022-12-23 22:29:39.187000 +00:00;BürgerWOLKE Soest 01;10,827;991,979;96,630;0,000;0,000
2022-12-23 22:40:10.358000 +00:00;BürgerWOLKE Soest 01;10,694;992,040;97,600;0,000;0,000
2022-12-23 22:50:42.104000 +00:00;BürgerWOLKE Soest 01;10,793;992,113;95,960;0,000;0,000
2022-12-23 23:01:13.698000 +00:00;BürgerWOLKE Soest 01;10,831;992,308;94,450;0,000;0,000
2022-12-23 23:11:44.456000 +00:00;BürgerWOLKE Soest 01;10,888;992,528;93,530;0,000;0,000
2022-12-23 23:22:15.595000 +00:00;BürgerWOLKE Soest 01;10,866;992,736;93,040;0,000;0,000
2022-12-23 23:32:47.775000 +00:00;BürgerWOLKE Soest 01;10,848;992,894;92,690;0,000;0,000
2022-12-23 23:43:18.394000 +00:00;BürgerWOLKE Soest 01;10,757;993,016;93,240;0,000;0,000
2022-12-23 23:53:50.522000 +00:00;BürgerWOLKE Soest 01;10,636;993,090;94,610;0,000;0,000
2022-12-24 00:04:21.185000 +00:00;BürgerWOLKE Soest 01;10,375;993,151;95,940;0,000;0,000
2022-12-24 00:14:52.261000 +00:00;BürgerWOLKE Soest 01;10,446;993,248;94,030;0,000;0,000
2022-12-24 00:25:24.482000 +00:00;BürgerWOLKE Soest 01;10,595;993,407;91,200;0,000;0,000
2022-12-24 00:35:54.793000 +00:00;BürgerWOLKE Soest 01;10,597;993,639;90,560;0,000;0,000
2022-12-24 00:46:27.060000 +00:00;BürgerWOLKE Soest 01;10,321;993,859;93,450;0,000;0,000
2022-12-24 00:56:57.898000 +00:00;BürgerWOLKE Soest 01;10,010;994,139;96,740;0,000;0,000
2022-12-24 01:07:29.050000 +00:00;BürgerWOLKE Soest 01;9,810;994,249;98,940;0,000;0,000
2022-12-24 01:18:00.325000 +00:00;BürgerWOLKE Soest 01;9,726;994,347;99,620;0,000;0,000
2022-12-24 01:28:31.863000 +00:00;BürgerWOLKE Soest 01;9,743;994,432;98,230;0,000;0,000
2022-12-24 01:39:03.042000 +00:00;BürgerWOLKE Soest 01;9,918;994,616;94,960;0,000;0,000
2022-12-24 01:49:34.727000 +00:00;BürgerWOLKE Soest 01;10,017;994,823;93,120;0,000;0,000
2022-12-24 02:00:05.318000 +00:00;BürgerWOLKE Soest 01;10,084;994,933;90,790;0,000;0,000
2022-12-24 02:10:36.681000 +00:00;BürgerWOLKE Soest 01;10,088;995,067;89,520;0,000;0,000
2022-12-24 02:21:07.911000 +00:00;BürgerWOLKE Soest 01;9,989;995,189;89,320;0,000;0,000
2022-12-24 02:31:39.370000 +00:00;BürgerWOLKE Soest 01;10,002;995,311;89,570;0,000;0,000
2022-12-24 02:42:11.163000 +00:00;BürgerWOLKE Soest 01;10,057;995,494;89,590;0,000;0,000
2022-12-24 02:52:42.556000 +00:00;BürgerWOLKE Soest 01;10,128;995,629;89,020;0,000;0,000
2022-12-24 03:03:14.110000 +00:00;BürgerWOLKE Soest 01;10,055;995,763;88,550;0,000;0,000
2022-12-24 03:13:45.091000 +00:00;BürgerWOLKE Soest 01;10,042;995,946;87,630;0,000;0,000
2022-12-24 03:24:16.406000 +00:00;BürgerWOLKE Soest 01;9,922;996,202;88,260;0,000;0,000
2022-12-24 03:34:48.047000 +00:00;BürgerWOLKE Soest 01;9,907;996,373;87,750;0,000;0,000
2022-12-24 03:45:18.904000 +00:00;BürgerWOLKE Soest 01;9,910;996,556;87,500;0,000;0,000
2022-12-24 03:55:49.998000 +00:00;BürgerWOLKE Soest 01;9,773;996,630;87,340;0,000;0,000
2022-12-24 04:06:21.652000 +00:00;BürgerWOLKE Soest 01;9,410;996,727;88,010;0,000;0,000
2022-12-24 04:16:53.151000 +00:00;BürgerWOLKE Soest 01;9,440;996,825;88,380;0,000;0,000
2022-12-24 04:27:24.341000 +00:00;BürgerWOLKE Soest 01;9,520;996,886;88,320;0,000;0,000
2022-12-24 04:37:55.507000 +00:00;BürgerWOLKE Soest 01;9,161;996,971;89,560;0,000;0,000
2022-12-24 04:48:26.962000 +00:00;BürgerWOLKE Soest 01;9,347;997,020;89,800;0,000;0,000
2022-12-24 04:58:58.544000 +00:00;BürgerWOLKE Soest 01;9,514;997,020;89,660;0,000;0,000
2022-12-24 05:09:29.186000 +00:00;BürgerWOLKE Soest 01;9,594;997,081;91,560;0,000;0,000
2022-12-24 05:20:00.649000 +00:00;BürgerWOLKE Soest 01;9,568;997,069;92,530;0,000;0,000
2022-12-24 05:30:31.492000 +00:00;BürgerWOLKE Soest 01;9,608;997,167;92,680;0,000;0,000
2022-12-24 05:41:03.244000 +00:00;BürgerWOLKE Soest 01;9,741;997,252;91,870;0,000;0,000
2022-12-24 05:51:35.118000 +00:00;BürgerWOLKE Soest 01;9,803;997,338;91,800;0,000;0,000
2022-12-24 06:02:06.429000 +00:00;BürgerWOLKE Soest 01;9,853;997,399;91,880;0,000;0,000
2022-12-24 06:12:37.237000 +00:00;BürgerWOLKE Soest 01;9,902;997,521;92,150;0,000;0,000
2022-12-24 06:23:09.046000 +00:00;BürgerWOLKE Soest 01;9,895;997,606;92,630;0,000;0,000
2022-12-24 06:33:39.966000 +00:00;BürgerWOLKE Soest 01;9,876;997,594;93,730;0,000;0,000
2022-12-24 06:44:11.676000 +00:00;BürgerWOLKE Soest 01;9,626;997,643;96,540;0,000;0,000
2022-12-24 06:54:42.022000 +00:00;BürgerWOLKE Soest 01;9,539;997,814;97,960;0,000;0,000
2022-12-24 07:05:13.367000 +00:00;BürgerWOLKE Soest 01;9,500;997,972;98,820;3,000;0,000
2022-12-24 07:15:44.737000 +00:00;BürgerWOLKE Soest 01;9,555;998,131;98,390;15,000;0,000
